Hours_Studied,Previous_Score,Extracurricular_Activities,Sleep_Hours,Sample_Question_Papers_Practiced,Performance_Index
2,65,No,4,2,42.1
9,90,No,7,3,92.3
6,82,No,5,4,72.2
8,88,Yes,4,5,80.6
4,64,No,6,1,45.2
2,49,No,9,9,31.5
2,51,No,9,5,34.4
9,80,No,7,8,80.1
1,46,Yes,4,7,21.3
7,51,No,4,0,43.7
3,86,No,7,8,70.7
3,79,No,6,9,60.0
2,56,No,9,1,33.8
6,44,Yes,8,0,40.5
2,53,No,6,5,31.8
4,73,Yes,7,0,57.4
9,87,Yes,8,5,87.4
9,56,No,4,1,51.9
6,74,No,6,6,60.9
4,94,Yes,6,6,77.4
7,40,No,9,3,32.4
1,98,No,9,1,71.6
4,89,Yes,8,6,76.4
5,89,Yes,4,0,74.3
8,75,Yes,6,1,71.7
2,54,Yes,8,1,34.9
5,99,Yes,6,0,82.0
6,58,Yes,9,8,52.8
5,90,No,4,5,75.9
9,81,No,4,2,77.3
1,44,No,5,5,15.1
3,58,No,8,6,40.1
2,82,No,9,2,65.5
3,78,No,9,3,64.6
9,44,No,9,9,45.8
9,91,No,7,0,86.6
2,51,No,6,5,26.8
3,58,Yes,4,5,33.0
4,86,Yes,6,8,68.7
9,51,No,6,1,43.5
3,75,No,7,4,56.9
7,51,Yes,4,4,41.4
3,57,Yes,5,6,38.6
7,88,Yes,9,4,80.1
7,90,No,8,9,85.8
9,87,Yes,6,3,86.0
2,82,Yes,7,9,63.4
6,73,Yes,7,1,64.9
9,87,No,8,7,85.7
2,72,Yes,8,4,47.2
2,88,No,4,3,68.0
5,57,Yes,6,8,47.4
8,96,Yes,6,1,92.2
9,68,No,8,2,70.7
2,84,Yes,9,7,65.7
5,44,Yes,5,3,26.8
7,64,Yes,6,8,56.9
6,63,No,7,9,49.6
6,68,No,9,9,58.2
7,98,No,8,9,93.0
3,77,Yes,6,9,58.3
3,72,No,4,8,52.9
9,49,Yes,8,9,49.7
8,76,Yes,7,8,75.8
5,99,Yes,4,0,88.4
6,72,Yes,8,5,60.1
1,62,Yes,8,9,43.1
1,97,Yes,6,5,77.0
4,50,Yes,4,7,30.5
2,63,Yes,8,6,49.3
7,63,No,9,6,58.0
2,46,No,7,1,28.5
2,89,Yes,4,3,62.2
5,60,No,9,0,48.0
4,59,No,6,6,44.5
8,92,No,5,3,85.9
4,49,Yes,8,8,32.3
6,64,No,5,5,47.4
5,86,Yes,8,5,74.1
2,75,No,9,8,52.9
8,87,No,6,7,87.8
2,86,No,6,5,65.1
9,54,Yes,6,5,50.7
9,83,Yes,6,5,84.4
3,79,Yes,4,3,59.0
4,79,Yes,4,4,56.7
8,89,Yes,8,2,84.3
9,45,Yes,4,8,40.0
3,76,Yes,8,1,61.2
5,41,Yes,4,6,23.6
8,51,Yes,4,0,42.8
3,97,No,4,9,74.1
7,43,No,7,6,35.7
8,62,Yes,6,1,58.4
3,52,No,7,4,34.8
2,56,No,4,0,30.4
7,70,Yes,4,4,64.8
9,55,Yes,7,3,52.4
1,80,No,9,0,57.5
3,65,Yes,8,0,47.9
5,67,No,6,6,52.0
3,40,Yes,8,2,18.1
1,86,No,9,9,69.7
7,51,Yes,6,8,38.5
7,76,No,5,8,69.0
8,94,No,6,9,90.2
5,95,No,8,8,85.5
5,89,No,6,0,75.1
5,59,Yes,5,3,39.3
1,41,No,5,0,17.7
5,75,Yes,4,0,62.5
6,54,No,5,8,38.0
1,77,Yes,7,4,52.3
7,61,No,8,0,54.9
1,83,Yes,7,2,58.0
2,89,No,9,6,70.4
2,71,No,7,1,55.8
5,98,Yes,8,3,86.3
7,59,No,9,1,51.1
1,75,No,7,8,49.5
1,72,No,7,8,53.8
1,54,No,9,6,26.9
6,89,Yes,7,6,81.0
2,85,No,5,1,64.6
1,42,Yes,8,9,16.7
6,68,Yes,8,7,55.1
2,86,Yes,8,0,64.5
6,66,Yes,7,7,58.2
8,44,No,5,4,37.9
2,98,No,8,3,79.4
9,95,Yes,6,9,94.7
8,70,No,8,1,63.5
1,61,No,4,2,33.0
7,74,Yes,6,9,67.4
6,93,Yes,8,1,85.3
6,46,Yes,7,3,34.8
6,45,No,8,2,36.7
6,65,Yes,5,4,56.7
7,93,Yes,5,6,89.4
3,40,No,8,8,19.3
6,58,No,7,4,46.9
3,46,No,7,7,27.8
7,75,No,7,1,68.9
7,51,No,8,5,47.0
8,59,No,8,7,56.7
2,62,No,4,8,38.6
9,64,No,5,3,63.6
5,69,Yes,6,3,55.9
9,98,No,6,6,95.2
5,68,Yes,5,3,57.2
7,70,No,9,4,61.2
9,57,No,4,1,54.2
4,80,Yes,5,1,59.2
2,58,No,4,9,35.3
9,93,Yes,9,4,95.3
2,43,No,4,9,21.8
3,40,Yes,7,9,25.5
2,80,Yes,5,1,56.2
3,98,No,6,5,79.6
6,54,Yes,8,5,46.6
3,93,Yes,9,7,79.8
8,47,No,9,0,41.6
6,54,No,8,6,43.4
7,54,Yes,5,6,44.4
1,89,No,8,8,68.8
3,78,Yes,4,3,57.4
3,61,Yes,8,6,43.9
2,57,Yes,4,5,34.2
7,55,No,4,3,42.0
9,41,No,6,9,36.8
4,75,Yes,8,7,58.8
5,59,Yes,6,2,45.1
3,55,Yes,8,7,37.6
9,42,No,4,4,35.5
4,95,Yes,8,3,82.8
5,69,No,9,2,55.5
1,94,Yes,9,9,80.2
2,41,Yes,6,6,18.7
9,74,Yes,7,6,72.4
2,65,Yes,9,5,45.3
5,96,No,6,2,82.9
8,44,No,7,8,39.7
3,41,No,5,1,21.1
6,90,No,6,2,83.4
4,95,No,9,0,82.7
7,59,Yes,9,6,52.6
3,73,No,8,1,55.5
6,73,No,7,9,64.8
9,93,No,9,7,93.1
1,95,No,8,8,73.6
3,94,Yes,7,1,77.4
2,59,Yes,6,5,42.5
8,89,Yes,6,0,86.1
7,64,No,8,7,57.3
2,59,Yes,6,4,40.5
6,64,Yes,8,8,58.4
3,92,No,4,2,72.6
8,53,No,7,1,47.4
3,99,No,8,6,85.7
9,86,Yes,7,6,88.0
1,83,No,4,9,57.6
5,82,Yes,7,4,70.8
3,82,Yes,8,6,63.9
6,78,Yes,6,5,71.8
2,51,Yes,7,8,29.2
9,87,Yes,7,2,85.2
6,44,No,9,3,34.8
7,41,Yes,9,8,34.7
5,93,Yes,4,9,78.7
9,55,Yes,5,7,51.1
1,94,Yes,6,9,69.7
5,69,Yes,8,5,57.8
6,86,No,4,2,75.3
7,82,Yes,8,8,73.7
4,77,Yes,8,8,62.6
1,84,Yes,7,5,63.6
8,90,Yes,4,1,85.1
4,81,No,4,6,56.9
3,63,Yes,9,8,45.0
7,90,Yes,6,8,82.6
2,69,Yes,5,2,44.4
8,76,Yes,8,1,73.2
6,96,No,6,4,82.0
7,98,No,9,9,96.0
5,92,No,6,6,73.8
9,78,Yes,8,2,76.5
5,50,No,7,3,39.8
5,53,No,7,9,39.4
3,62,No,8,1,43.7
1,92,No,9,9,72.7
2,55,No,9,1,38.5
8,89,Yes,4,6,83.1
1,60,No,5,1,33.5
7,94,No,7,0,86.0
5,94,No,5,3,77.2
3,43,Yes,6,5,22.8
7,72,Yes,6,9,64.1
9,93,No,8,9,93.7
2,86,Yes,8,3,72.8
8,53,Yes,8,0,52.7
9,58,No,9,0,55.7
3,98,Yes,7,8,83.0
2,44,No,5,0,19.0
7,75,No,6,6,68.5
5,70,No,5,6,56.0
5,84,Yes,7,0,71.9
5,57,No,5,0,42.0
4,83,No,5,5,65.7
5,70,Yes,9,7,60.7
4,94,No,8,6,81.7
6,69,Yes,9,5,59.9
4,60,Yes,9,9,45.0
2,86,No,5,2,65.4
9,69,Yes,5,6,68.2
2,94,No,9,5,76.5
9,80,Yes,5,7,75.9
6,43,Yes,9,3,31.9
9,44,Yes,4,8,39.0
9,80,Yes,9,0,79.6
3,84,No,6,6,61.0
1,49,No,6,8,24.6
1,66,Yes,5,9,44.2
3,55,No,9,0,34.4
5,69,No,9,9,57.0
3,52,No,8,2,31.5
9,75,No,8,6,70.7
9,60,No,8,8,61.1
3,84,No,9,0,66.8
3,92,No,9,5,75.5
5,79,Yes,6,1,66.0
2,84,No,7,4,63.1
6,54,Yes,5,6,43.4
7,59,Yes,6,6,56.0
9,59,Yes,8,9,57.6
6,84,No,6,6,77.9
3,94,No,6,3,74.5
5,98,Yes,6,5,84.6
4,44,Yes,8,9,31.1
5,93,No,7,5,80.8
8,93,No,4,6,84.1
8,99,No,5,8,96.1
6,71,Yes,5,5,59.6
1,45,Yes,6,9,20.8
8,69,No,7,0,63.1
8,65,No,8,7,62.9
2,76,Yes,4,1,56.2
4,52,No,4,2,35.5
2,68,No,6,4,44.6
4,44,Yes,6,5,26.2
7,64,Yes,8,6,56.1
9,52,Yes,8,3,53.2
8,63,Yes,9,2,58.4
9,70,No,8,8,73.2
8,59,Yes,6,3,52.8
2,94,No,7,8,74.2
7,47,No,6,8,37.9
2,99,No,6,2,75.6
2,48,Yes,4,2,25.0
4,60,Yes,8,7,50.7
1,90,No,5,0,63.3
5,59,No,8,5,46.2
6,54,Yes,9,5,43.3
9,65,No,7,8,66.2
8,93,No,7,1,92.0
2,81,No,8,7,63.1
1,50,No,8,6,23.0
2,76,No,6,1,53.7
7,80,No,5,0,70.1
4,50,No,6,3,31.4
5,66,No,4,1,54.3
7,69,Yes,4,2,56.7
3,58,Yes,7,1,42.5
2,73,No,7,8,50.3
7,77,No,5,3,65.5
5,62,Yes,7,0,44.0
1,92,Yes,9,7,71.2
1,40,Yes,4,3,15.5
9,42,No,5,9,37.5
5,42,Yes,4,7,23.6
1,67,Yes,8,7,48.6
7,53,No,8,8,50.1
9,91,Yes,5,9,93.5
1,69,No,6,6,44.4
4,97,Yes,9,3,88.6
3,93,Yes,9,1,76.7
5,44,Yes,7,5,27.4
7,88,Yes,5,3,81.5
8,54,Yes,9,5,48.2
2,77,No,7,7,59.5
7,53,No,4,2,42.1
1,53,Yes,6,0,26.7
7,96,No,7,4,90.4
8,98,Yes,8,2,92.1
2,88,Yes,8,5,70.7
9,47,Yes,4,2,41.7
1,47,Yes,5,0,19.3
6,58,Yes,7,8,47.8
1,71,No,4,4,45.3
3,70,No,8,1,49.0
6,68,No,8,1,57.3
3,80,No,8,8,62.0
8,50,Yes,6,0,43.7
5,84,No,6,9,72.6
2,52,Yes,8,2,31.4
4,66,Yes,9,9,55.4
9,95,No,5,6,89.5
4,58,No,6,0,41.8
8,65,Yes,7,1,57.2
5,92,Yes,6,5,79.1
1,90,Yes,7,8,66.9
7,76,No,6,8,68.6
3,87,Yes,8,7,71.2
8,48,Yes,7,2,46.1
3,67,Yes,5,1,47.2
1,71,Yes,6,0,48.7
5,91,No,6,8,73.2
2,93,No,8,4,72.7
4,42,Yes,7,2,27.2
1,90,No,9,9,71.2
9,71,Yes,8,9,71.0
6,44,No,7,4,34.8
8,47,No,6,2,41.8
4,53,No,6,8,34.9
9,95,No,6,0,90.2
2,42,Yes,6,0,15.6
9,63,Yes,4,2,60.6
5,52,Yes,6,5,34.2
6,82,No,6,1,71.8
3,68,No,9,0,46.2
4,47,Yes,9,7,32.1
6,90,No,7,9,80.5
7,81,No,6,8,74.3
1,70,Yes,6,9,47.3
7,65,No,7,0,56.5
1,57,Yes,6,2,30.6
5,97,No,6,4,85.3
6,57,Yes,8,6,43.1
2,96,No,4,9,76.4
9,46,No,7,3,39.5
6,87,No,8,5,78.9
7,77,No,9,0,65.0
8,87,No,5,3,80.9
1,55,Yes,5,7,29.6
8,94,No,9,4,93.9
4,95,Yes,4,7,77.3
8,99,Yes,5,0,91.6
6,72,Yes,4,9,62.8
9,95,No,5,8,93.6
4,90,Yes,5,3,74.3
2,42,No,8,8,23.6
2,77,No,5,7,55.7
5,43,No,9,7,38.8
9,75,Yes,4,1,67.7
3,43,No,6,2,21.0
8,81,No,6,9,76.9
4,48,No,6,8,33.9
6,79,Yes,4,2,67.7
6,90,Yes,4,7,83.5
3,56,Yes,6,4,37.6
5,56,Yes,9,6,48.2
3,72,No,5,3,51.6
1,59,Yes,6,7,41.3
7,53,No,7,3,43.7
4,61,Yes,4,4,42.3
7,91,No,7,0,78.9
3,66,Yes,7,9,45.5
5,82,Yes,4,7,67.8
5,42,Yes,6,6,27.3
2,63,No,9,4,41.0
2,69,No,8,5,51.4
4,47,Yes,7,0,28.9
4,61,Yes,6,7,47.5
4,64,Yes,8,8,51.4
6,99,Yes,7,4,92.5
2,49,Yes,6,9,26.5
6,88,Yes,7,6,78.1
7,68,No,6,9,62.2
3,79,No,9,3,64.4
8,93,No,5,5,86.7
2,40,No,5,1,13.5
8,91,No,4,3,84.6
5,60,No,8,4,49.8
2,78,Yes,7,8,56.5
7,63,Yes,7,8,59.1
2,48,Yes,6,7,25.8
6,99,Yes,8,3,93.0
3,83,Yes,7,5,62.5
9,93,No,8,6,93.2
3,65,No,8,0,44.7
3,48,No,5,0,28.2
5,59,No,7,3,45.9
7,95,No,7,2,87.2
8,74,Yes,4,9,65.0
7,75,No,8,3,71.5
9,81,No,6,8,78.8
5,75,No,5,1,60.1
3,93,Yes,4,3,74.3
6,48,Yes,5,6,36.9
5,61,Yes,6,1,45.7
4,40,Yes,4,7,23.7
2,44,Yes,5,9,25.0
7,48,Yes,6,3,38.8
5,76,No,9,8,69.0
4,77,No,4,0,59.4
8,58,No,6,6,53.6
9,47,Yes,4,0,47.0
9,81,Yes,7,9,84.2
3,82,Yes,7,8,66.6
3,71,Yes,5,9,53.6
5,52,No,8,9,41.4
5,59,Yes,9,0,42.7
2,75,Yes,8,2,57.4
1,82,Yes,6,6,57.6
8,83,Yes,4,0,73.9
3,76,Yes,7,4,55.6
1,69,No,8,5,43.9
1,49,Yes,7,2,26.3
2,70,Yes,9,5,49.7
6,64,No,6,3,49.7
6,68,Yes,9,5,62.5
3,63,Yes,9,5,46.5
4,78,No,6,3,62.1
2,60,No,4,0,31.6
2,80,No,9,2,61.5
7,48,No,8,9,41.9
1,81,No,6,6,55.5
7,81,No,6,1,68.5
1,41,No,7,3,14.5
6,43,No,5,5,40.6
3,47,No,9,4,27.3
8,71,No,8,5,63.2
6,53,Yes,4,4,40.4
2,88,No,9,8,69.9
8,52,No,4,1,42.3
5,60,No,7,3,42.3
8,63,No,9,0,57.6
8,89,No,4,6,82.1
6,57,Yes,9,0,45.4
2,84,Yes,6,5,62.9
8,79,Yes,9,9,78.8
6,65,No,8,9,56.1
6,71,No,9,8,60.6
8,83,Yes,4,1,76.2
1,96,No,8,0,78.2
2,94,No,4,9,65.5
9,95,Yes,5,2,94.9
8,92,No,5,5,83.0
7,72,No,8,6,66.9
7,91,No,5,7,84.1
5,70,No,5,3,55.7
2,57,No,6,7,36.4
6,74,No,4,6,61.7
3,51,No,5,7,30.4
4,90,Yes,8,4,79.4
2,64,Yes,6,9,48.1
2,84,No,5,6,60.3
8,70,No,9,3,66.8
8,49,Yes,8,0,44.2
6,86,Yes,4,2,74.1
5,91,Yes,9,9,83.7
8,73,Yes,5,8,71.4
4,90,Yes,8,3,75.7
4,42,Yes,9,4,28.6
5,85,Yes,8,2,72.0
1,78,No,7,5,53.1
1,47,Yes,9,3,23.2
2,71,Yes,8,4,52.6
8,82,Yes,9,6,85.4
7,68,No,7,6,57.9
9,61,No,4,8,59.4
5,59,No,4,1,41.6
2,45,Yes,6,3,22.5
7,82,Yes,9,7,81.2
8,88,Yes,7,3,86.4
7,68,No,8,2,61.4
7,81,No,6,9,74.0
5,95,No,9,5,84.9
2,56,No,6,2,32.8
6,70,No,9,1,60.0
4,92,No,4,8,74.6
2,73,Yes,8,2,51.9
9,77,No,7,0,73.9
7,96,No,4,8,84.6
6,76,No,6,4,68.5
5,43,No,5,6,29.5
3,41,Yes,6,1,19.1
4,51,Yes,5,0,31.9
3,74,No,9,5,60.6
8,45,Yes,4,4,39.1
3,95,Yes,9,9,79.0
7,85,Yes,7,5,77.9
7,47,Yes,8,1,41.3
7,60,Yes,5,6,51.1
7,92,Yes,8,0,88.1
2,97,Yes,9,7,80.5
3,85,No,4,6,66.7
9,74,Yes,4,6,73.3
3,87,No,9,5,71.4
2,54,Yes,9,9,40.9
9,46,Yes,4,4,42.9
9,54,Yes,7,8,53.1
4,84,No,5,2,64.7
9,45,Yes,8,8,46.3
3,86,No,6,4,63.1
7,56,Yes,9,7,55.1
7,43,Yes,9,2,38.1
8,61,No,4,6,52.9
4,71,Yes,8,9,59.6
3,98,Yes,8,3,80.5
3,61,Yes,7,4,47.1
5,66,No,5,3,52.6
1,85,Yes,7,8,60.1
3,54,Yes,7,6,34.9
6,99,Yes,8,5,89.9
3,83,No,5,5,61.5
5,90,Yes,5,9,74.6
9,61,No,5,6,57.5
2,67,Yes,4,4,42.1
2,81,Yes,5,9,62.3
6,77,No,8,2,64.3
6,99,No,4,2,85.5
8,96,No,6,6,88.2
2,48,No,9,9,32.6
9,73,No,7,0,73.1
2,75,Yes,5,3,55.3
1,48,Yes,6,9,24.8
2,54,No,5,7,30.7
7,84,Yes,7,3,81.3
8,59,Yes,8,0,53.6
5,47,No,8,4,36.7
6,97,No,7,0,88.3
1,67,No,6,8,45.3
6,90,Yes,4,7,81.8
8,58,No,9,6,55.7
3,96,Yes,9,4,82.0
1,55,No,9,3,33.4
4,50,No,4,6,33.4
1,81,No,5,2,60.0
8,47,No,7,7,39.1
5,72,Yes,7,4,56.2
1,49,Yes,4,4,22.2
8,57,Yes,6,0,46.2
9,74,No,9,9,72.3
2,82,Yes,7,7,63.6
9,89,Yes,8,6,89.4
8,42,Yes,8,0,37.5
7,79,No,7,3,70.7
3,66,Yes,9,3,45.3
2,98,No,9,8,82.8
7,67,No,9,9,62.4
5,85,Yes,6,1,69.4
6,45,Yes,8,3,39.5
4,86,No,6,9,73.0
2,53,No,4,2,28.6
9,46,No,5,9,41.6
3,49,Yes,9,4,36.2
7,54,No,4,6,42.7
8,70,No,5,4,61.8
2,68,No,8,4,45.9
6,81,Yes,5,3,69.5
8,93,No,5,8,90.0
7,56,No,7,5,47.3
3,98,No,5,9,76.7
1,90,No,7,5,63.0
6,68,No,5,5,55.3
8,88,Yes,7,5,86.6
6,83,Yes,8,0,73.1
5,54,No,8,5,42.0
8,65,No,5,3,57.5
2,51,No,6,1,28.2
1,64,No,8,5,41.9
1,80,No,4,0,55.7
4,44,No,4,0,25.1
6,43,Yes,7,4,29.5
9,83,No,6,5,81.7
1,87,No,9,1,68.5
1,80,Yes,7,9,56.2
5,96,Yes,5,7,86.4
5,70,Yes,8,3,62.2
5,42,Yes,6,3,28.0
6,92,No,7,9,83.4
8,42,Yes,7,4,34.6
3,65,Yes,4,9,47.9
9,89,Yes,5,3,87.9
1,56,No,7,4,30.0
4,99,No,4,9,83.3
9,49,No,6,2,47.5
8,41,Yes,7,7,38.3
9,63,No,9,5,64.6
1,50,Yes,9,7,28.3
9,63,Yes,4,4,59.4
3,74,Yes,9,6,63.6
9,62,Yes,5,9,57.7
1,71,No,8,6,51.5
1,62,No,9,5,36.9
9,73,No,6,9,73.9
6,80,No,7,3,69.5
4,58,Yes,4,5,41.8
7,41,Yes,7,8,35.9
5,99,Yes,8,3,90.4
7,90,Yes,7,5,84.6
8,41,Yes,7,5,35.2
8,54,No,4,2,47.0
1,95,No,8,3,75.8
8,60,Yes,6,2,51.0
6,74,Yes,4,2,65.8
4,44,No,8,9,30.1
8,82,No,8,3,80.5
3,66,Yes,7,3,45.3
4,63,No,5,5,45.2
6,46,No,5,3,34.3
7,45,Yes,6,5,34.7
4,85,Yes,7,1,72.4
4,72,No,5,3,59.4
7,97,No,4,1,86.8
6,88,Yes,6,7,78.1
8,56,No,7,8,49.4
1,85,No,9,6,69.4
7,81,No,4,5,70.0
7,69,Yes,5,7,60.0
7,47,No,5,3,39.1
7,79,No,5,9,70.1
8,85,Yes,5,1,79.5
9,46,Yes,8,3,41.5
9,45,No,9,4,39.3
2,43,Yes,6,8,20.8
7,40,Yes,6,4,29.7
7,54,No,5,8,49.5
4,70,Yes,6,8,54.0
9,64,No,9,7,57.8
8,86,No,4,4,80.8
1,72,Yes,4,1,44.5
2,91,No,6,4,65.4
2,74,No,5,0,51.7
8,94,No,7,7,92.1
1,44,No,9,1,19.2
4,44,No,5,6,26.1
5,75,Yes,8,1,62.9
9,56,Yes,7,4,52.1
7,92,No,9,9,85.4
8,91,No,8,6,85.8
9,53,Yes,6,5,51.7
7,97,No,8,4,92.6
5,68,No,6,5,56.5
5,47,No,8,1,33.4
6,73,Yes,7,9,64.5
5,79,No,8,0,64.8
9,40,Yes,5,0,38.0
3,68,No,6,7,49.0
3,75,No,4,2,56.8
7,90,Yes,8,2,84.0
7,76,Yes,6,8,68.1
6,68,No,4,5,54.7
3,44,No,6,3,20.4
7,92,No,6,3,84.8
5,71,Yes,4,6,54.5
7,99,No,4,5,87.8
2,91,Yes,7,1,68.0
6,63,No,9,8,59.2
8,58,No,8,1,54.6
1,51,No,8,7,28.0
4,91,No,6,3,75.4
1,40,No,5,9,13.9
1,46,No,5,0,20.0
8,56,No,9,0,55.2
7,73,Yes,6,8,64.9
1,82,No,7,3,60.4
2,46,No,4,0,20.2
4,56,No,6,2,40.4
1,98,No,8,2,77.5
3,42,Yes,5,6,23.4
8,68,Yes,5,5,56.2
8,61,No,5,7,56.1
8,77,No,7,6,69.8
6,93,Yes,8,0,87.6
6,82,Yes,7,2,72.9
5,68,Yes,4,8,54.0
9,89,No,6,3,87.1
4,89,Yes,6,2,71.6
7,93,Yes,5,4,88.9
1,81,No,5,7,56.1
9,44,No,4,0,40.2
7,69,No,7,1,60.8
9,62,Yes,9,6,68.3
7,94,Yes,9,0,90.7
2,60,Yes,9,4,36.7
6,95,Yes,8,9,91.4
4,65,No,4,7,47.7
3,93,Yes,6,5,71.7
2,86,No,6,2,62.5
6,60,Yes,7,6,45.8
8,59,Yes,4,2,55.3
6,62,Yes,8,4,51.2
9,43,No,4,6,38.9
5,60,Yes,4,1,41.9
2,60,No,7,9,39.0
8,40,No,8,3,35.8
9,54,No,9,1,55.1
4,56,No,6,6,37.2
6,90,Yes,5,2,78.8
8,53,Yes,9,8,49.5
9,98,No,8,5,99.1
5,58,No,6,0,41.7
6,89,Yes,9,9,82.2
4,99,Yes,7,7,82.8
5,73,No,8,6,64.3
7,45,Yes,8,0,37.5
9,84,Yes,6,2,82.7
6,88,Yes,6,2,74.2
6,45,No,4,2,30.1
8,92,No,4,6,88.1
4,93,No,8,5,77.0
3,44,No,5,1,20.0
7,46,No,7,4,39.7
5,72,Yes,6,5,56.4
2,52,Yes,4,1,26.7
2,90,Yes,7,0,71.1
6,93,No,9,3,82.1
8,40,Yes,9,3,38.2
1,52,No,8,3,26.6
6,82,No,6,0,74.2
2,66,No,9,2,45.0
2,46,No,6,6,23.7
7,91,No,4,3,82.8
1,42,No,9,1,17.9
6,97,Yes,5,7,88.6
7,64,No,9,0,60.8
8,72,Yes,6,8,66.8
7,79,No,5,4,70.5
6,56,Yes,7,1,44.6
9,84,No,9,3,86.9
3,53,No,6,2,32.0
6,76,Yes,9,6,63.8
4,97,No,9,5,83.5
2,95,No,6,8,72.6
1,93,Yes,5,3,66.6
1,62,Yes,4,2,38.8
3,98,No,9,6,84.2
4,63,Yes,8,5,47.2
2,68,Yes,7,4,46.9
1,77,No,6,9,53.2
4,98,Yes,9,6,85.0
7,93,No,4,4,86.6
6,66,Yes,6,8,60.8
6,77,No,9,3,68.9
9,92,No,7,0,86.2
2,79,No,8,9,57.2
4,84,Yes,6,4,69.4
5,89,No,9,0,79.8
1,62,Yes,5,0,36.4
8,70,No,4,0,62.6
8,75,No,8,0,72.7
6,56,No,6,7,40.7
5,76,Yes,9,1,65.0
8,42,No,8,8,39.0
3,75,No,5,6,55.0
3,94,Yes,6,2,76.1
2,44,No,8,8,30.9
5,85,No,6,3,67.7
3,54,Yes,6,6,36.9
3,91,Yes,8,2,77.2
6,88,Yes,6,4,80.0
8,45,No,5,3,37.6
2,98,Yes,8,5,83.4
4,49,No,9,8,38.1
7,93,No,8,4,87.3
1,71,Yes,5,0,48.0
1,62,Yes,5,4,38.5
7,87,No,5,4,78.1
7,56,Yes,9,8,53.9
1,85,Yes,9,7,68.1
1,59,No,6,4,31.0
4,83,Yes,6,4,66.1
5,80,Yes,7,1,70.4
5,54,Yes,6,8,40.3
4,83,No,5,3,67.1
8,85,Yes,7,6,82.2
7,97,Yes,5,9,91.6
9,61,No,4,5,55.2
7,89,No,9,4,86.8
1,91,No,8,4,70.2
7,45,No,4,6,36.4
1,43,Yes,9,1,18.8
7,97,No,9,8,89.6
8,62,No,5,1,53.6
9,83,Yes,6,8,81.2
3,84,No,8,3,64.7
4,58,No,6,9,38.4
4,93,Yes,6,9,78.3
9,84,No,8,5,81.3
7,70,No,8,0,62.9
3,83,Yes,4,4,66.5
5,91,Yes,5,5,76.3
7,42,Yes,6,8,37.8
8,67,Yes,5,8,60.5
1,42,Yes,5,8,19.5
2,53,Yes,7,2,26.6
7,57,Yes,4,3,46.7
2,66,Yes,6,7,47.5
7,90,Yes,9,7,84.3
9,99,Yes,8,1,100.0
2,49,Yes,8,7,29.9
7,88,Yes,5,6,76.1
4,54,No,4,8,37.8
2,58,Yes,4,4,36.1
7,48,Yes,6,1,38.5
5,43,Yes,6,4,34.2
1,54,Yes,5,1,28.0
5,90,Yes,5,4,75.0
3,87,No,5,8,70.1
7,47,No,7,6,39.1
6,88,No,4,6,74.1
8,92,No,5,0,82.5
5,40,Yes,4,8,25.4
2,46,No,9,5,26.1
9,92,No,8,6,92.2
8,70,Yes,8,1,66.7
6,57,No,4,0,40.8
7,51,No,9,3,45.4
9,87,Yes,8,8,86.7
7,69,Yes,8,8,64.8
3,72,No,8,2,53.4
6,98,Yes,6,0,84.9
7,86,No,9,1,81.5
2,46,Yes,6,8,22.7
3,67,No,4,8,50.6
4,88,No,4,0,67.1
6,42,No,7,8,32.6
1,82,Yes,6,0,58.6
9,45,Yes,4,9,39.0
5,70,No,6,3,56.4
7,77,Yes,7,4,70.2
9,54,Yes,4,7,56.7
9,46,No,4,4,37.0
1,82,Yes,4,4,60.7
1,69,Yes,4,3,41.4
3,66,No,5,8,44.9
6,56,No,9,7,51.2
2,94,Yes,9,8,78.2
1,57,Yes,6,6,34.8
1,61,Yes,6,6,40.7
5,95,No,6,4,86.2
4,92,Yes,7,9,75.6
1,65,Yes,5,0,41.7
4,90,Yes,6,5,75.9
3,66,Yes,6,9,43.6
2,79,Yes,4,5,56.5
9,63,Yes,4,9,57.0
1,91,No,4,3,65.1
7,47,No,6,1,38.7
4,60,No,4,0,37.2
5,68,Yes,6,2,54.8
5,82,Yes,7,8,70.5
1,60,No,7,0,37.6
6,42,No,8,4,32.4
9,70,No,5,9,67.0
2,94,No,4,5,72.5
7,66,No,9,8,63.8
6,85,Yes,4,0,70.4
5,66,Yes,5,4,51.9
4,48,Yes,5,0,29.3
4,96,Yes,8,1,82.3
6,72,Yes,5,1,60.2
4,72,No,6,4,58.6
5,65,No,4,9,48.6
6,67,Yes,5,3,56.2
5,83,No,6,5,70.5
7,82,Yes,5,4,70.2
9,70,Yes,9,1,71.7
7,92,No,6,8,88.3
7,40,Yes,7,9,27.7
4,59,Yes,6,7,43.3
1,51,Yes,8,8,29.6
8,56,No,6,5,49.3
4,54,No,5,4,35.7
1,73,Yes,7,4,48.4
5,89,Yes,7,1,78.7
8,55,No,6,3,45.7
4,43,No,5,1,22.5
8,47,No,7,1,39.2
8,73,No,9,7,70.0
3,85,Yes,6,3,70.5
9,64,Yes,6,3,62.4
3,54,Yes,6,6,39.3
1,67,No,7,3,43.6
2,48,No,4,8,20.5
6,41,Yes,5,8,27.2
2,56,No,8,2,31.0
6,97,Yes,8,5,92.1
1,49,No,5,6,23.9
